p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,real_cost,anytime_cost
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,0,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,1,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,2,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,3,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,4,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,5,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,6,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,7,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,8,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,9,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,10,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,11,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,12,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,13,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,14,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,15,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,16,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,17,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,18,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,19,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,20,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,21,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,22,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,23,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,24,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,25,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,26,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,27,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,28,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,29,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,30,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,31,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,32,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,33,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,34,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,35,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,36,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,37,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,38,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,39,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,40,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,41,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,42,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,43,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,44,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,45,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,46,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,47,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,48,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,49,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,50,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,51,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,52,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,53,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,54,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,55,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,56,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,57,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,58,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,59,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,60,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,61,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,62,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,63,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,64,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,65,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,66,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,67,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,68,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,69,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,70,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,71,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,72,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,73,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,74,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,75,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,76,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,77,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,78,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,79,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,80,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,81,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,82,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,83,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,84,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,85,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,86,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,87,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,88,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,89,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,90,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,91,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,92,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,93,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,94,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,95,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,96,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,97,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,98,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,99,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,100,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,101,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,102,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,103,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,104,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,105,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,106,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,107,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,108,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,109,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,110,2147483647,2147483647
1.0,true,10,0.0,unsynchMono,0.5,1.0,1,111,2147483647,2147483647
